Image ID,Image name,Location,Drop,Depth,Latitude,Longitude,Site,Goniocorella Dumosa,Amorphous cream Sponge,Amorphous grey-blue sponge,Amorphous Pink/Orange Sponge,Anemone,Axinella australiensis,Axinella sp,Black Coral_1,Black Coral_2,Black Hydroid,Black Spiky Sponge,Bright-Orange Encrusting Colonial Ascidian,Bright-Orange Encrusting sponge,Brown Ball Sponge,Brown/Grey Encrusting sponge,Brown Orange Encrusting Sponge,Brown Solitary Ascidian,Corynactis australis,Creamy branching Hydroid,Creamy Gorgonacea,Cymbastella sp.,Dark Brown encrusting Sponge,Dark orange bulb sponge,Dark Orange Encrusting Sponge,Dark-Purple Encrusting Sponge,Dark red branching sponge,Dark Red Encrusting Sponge,Dark-Yellow Encrusting Sponge,Dendrilla sp.,Desmacidon mamillatum,Didemnum sp,Dysidea sp,Ecionemia alata,Encrusting Pink/Creamy sponge,Encrusting White Colonial Bryozoan,Erect Brown Branching Bryozoan,Erect bushy green-white bryozoan,Feather-like Hydroid,Fine branching hydroid,Flat creamy sponge,Geodia regina,Grey Amorphous Sponge,Grey Encrusting Colonial Ascidian,Grey flask-like sponge,Haliclona sp.,Homaxinella erecta,Hornera sp,Iophon,Iophon laevistylis,Large Orange Encrusting Sponge,Large white branching sponge,Latrunculia sp.,Light-Brown Encrusting Sponge,Light Yellow Encrusting Sponge,Lilac-Blue Spiky Sponge,Lissoclinum sp,Massive yellow sponge,Monomyces sp.,Orange Encrusting Bryozoan,Orange Encrusting Colonial Ascidian,Orange Massive/Encrusting Sponge,Orange Octocoral,Orange Spiked Sponge,Orange thin-branching sponge,Orange tube sponge,Orange/White Amorphpus Sponge,Orange/white Octocoral,Orange/Yellow amorphous sponge,Orange/Yellow Encrusting Sponge,Pale-Orange Amorphous Sponge,Pale Orange Encrusting Sponge,Pale Orange Spiky Encrusting Sponge,Pale yellow Amorphous/Encrusting Sponge,Pale Yellow Branching Amorphous Sponge,Pale Yellow Branching Sponge,Pale-Yellow Encrusting Sponge,Pale Yellow Globular Sponge,Pale Yellow Octocoral,Pale Yellow-Orange Amorphous Sponge,Pararhaphoxya sp.,Parazoanthus elongatus,Pink/Orange Branching Bryozoan,Polymastia sp.,Primnoa sp.,Psammocinia perforodorsa,Purple Encrusting Ascidian,Purple/Red encrusting Sponge,Purple/Violet Arborescent Amorphous Sponge,Purple/White flat massive sponge,Raspailia sp.,Red-Orange Spiky Arborescent Sponge,Red solitary Ascidian,Rowella lancifera,Rowella tubulosa,Short Orange Branching Sponge,Short white Hydroid,Steginoporella neozelanica,Stelletta conulosa,Stelletta crater,Stelletta maori,Suberites sp.,Symplectella rowi,Thin Encrusting Orange Sponge,Thin Orange Encrusting Colonial Ascidian,Thin Pink/Orange Encrusting Sponge,Thin Yellow Encrusting Sponge,White Amorphous Sponge,White and black hydroid,White Colonial Ascidian,White Encrusting Colonial Ascidian,White flattened sponge,White Globular/Loaf Sponge,White-pinkish ascidian,White Short Amorphous/Branching Sponge,White small amorphous sponge,White Spiky Encrusting Sponge,White Stylasterid,White-Yellow Amorphous Sponge,Xestospongia sp.,Yellow Arborescent Sponge,Yellow Branching Bryozoan,Yellow Encrusting Spiky Sponge,Yellow Encrusting Sponge,Yellow Globular Sponge,Yellow/Green Encrusting Sponge,Yellow Lobed Encrusting Sponge,Yellow-Orange Colonial Ascidian,Yellow/Orange Encrusting Sponge,crella incrustans,Sediment,Bare Rock,Biological Matrix,Other,CCA (crustose coralline algae),Ecklonia radiata,Green algae .,Green/Brown Algae,Red algae .
5454640,DB14_SHGCNCT_S001_S001_T002_0113.jpg,Doubtless bay,DB14,105,-34.838553,173.614961,East Doubtless Bay,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,0,35,9.167,0,0,0,0,0
5454641,DB14_SHGCNCT_S001_S001_T002_0131.jpg,Doubtless bay,DB14,105,-34.838553,173.614961,East Doubtless Bay,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,35.833,0,37.5,15.833,0,0,0,0,0
5454642,DB14_SHGCNCT_S001_S001_T002_0150.jpg,Doubtless bay,DB14,105,-34.838553,173.614961,East Doubtless Bay,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,38.333,0,38.333,10,0,0,0,0,0
5454643,DB14_SHGCNCT_S001_S001_T002_0168.jpg,Doubtless bay,DB14,105,-34.838553,173.614961,East Doubtless Bay,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,19.167,0,46.667,18.333,0,0,0,0,0
5454644,DB14_SHGCNCT_S001_S001_T002_0207.jpg,Doubtless bay,DB14,105,-34.838553,173.614961,East Doubtless Bay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,0,0,0,0,0,0,5.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,4.167,0,56.667,11.667,0,0,0,0,0
5367854,SHGCNCT_S001_S001_T001_00023.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0.833,0,0,0,0,66.667,0,15,10.833,0,0,0,0,0
5367855,SHGCNCT_S001_S001_T001_00034.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,40,0,50.833,2.5,0,0,0,0,0
5367856,SHGCNCT_S001_S001_T001_00057.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0.833,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,3.333,0,0,0,0,0,0,0,0,0,0,0,51.667,0,37.5,0,0,0,0,0,0
5367857,SHGCNCT_S001_S001_T001_00189.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0.833,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,35.833,0,55.833,0,0,0,0,0,0
5367858,SHGCNCT_S001_S001_T001_00444.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,1.667,0,0,0,0,0,0,36.667,0,49.167,4.167,0,0,0,0,0
5367859,SHGCNCT_S001_S001_T002_00549.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1.667,0,0,0,0,0,0,80,0,7.5,5,0,0,0,0,0
5367860,SHGCNCT_S001_S001_T002_00578.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0.833,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,2.5,0.833,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2.5,0,0,0,0,0,0,30.833,0,45,2.5,0,0,0,0,0
5367861,SHGCNCT_S001_S001_T002_00637.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833,0.833,0,0,0,0,5,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0.833,0,0,0,0,0.833,0,0,0,0,0,0,25,0,45,7.5,0,0,0,0,0
5367862,SHGCNCT_S001_S001_T003_00026.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,2.5,0,4.167,0,0,5,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,11.667,0,48.333,9.167,0,0,0,0,0
5367863,SHGCNCT_S001_S001_T003_00117.jpg,Doubtless bay,DB15,106,-34.842397,173.697039,North-East Wekarua Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,3.333,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,9.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.667,0,24.167,16.667,0,0,0,0,0
5466171,DB16_SHGCNCT_S001_S001_T001_0041.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,1.667,0,0,0,0,0,0,0,2.5,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.833,0,0,0,0,26.667,0,35.833,20.833,0,0,0,0,0
5466172,DB16_SHGCNCT_S001_S001_T001_0077.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,5,0,0,0,0,0,0,8.333,1.667,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0.833,0,0,0,25.833,0,35.833,15,0,0,0,0,0
5466173,DB16_SHGCNCT_S001_S001_T001_0128.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,5,0,0,0,0,0,0,28.333,0,45,9.167,0,0,0,0,0
5466174,DB16_SHGCNCT_S001_S001_T001_0196.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0,0,0,0,0,0,0,0,0,1.667,0,0,6.667,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0.833,1.667,0,0,0,0,0,0,0,0,0,2.5,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,2.5,0,0,0.833,0,1.667,0,0.833,0,0,0,0,12.5,0,50,13.333,0,0,0,0,0
5466175,DB16_SHGCNCT_S001_S001_T001_0198.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,8.333,0,0,0,0,0,0,0,0,0.833,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,2.5,0,0,0,0.833,2.5,0,0,0,0,0,0,17.5,0,44.167,15.833,0,0,0,0,0
5466176,DB16_SHGCNCT_S001_S001_T001_0230.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,3.333,0.833,0,0,0,0,0,0,0,1.667,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.833,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,1.667,0,0,0,0,0.833,0,0.833,0,0,1.667,0.833,3.333,0,0,0,0,0,0,32.5,0,27.5,15.833,0,0,0,0,0
5466177,DB16_SHGCNCT_S001_S001_T001_0264.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0.833,0,0,0,0,0,0,0,0,1.667,0,0,3.333,0,0,0,0,0,1.667,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0.833,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,50.833,0,31.667,0.833,0,0,0,0,0
5466178,DB16_SHGCNCT_S001_S001_T001_0308.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0,0,0,0,0,0,0,0,0,0.833,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.833,0,0,0,0,0,0,0,0,0,5.833,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,2.5,0,0,1.667,0,0,0,0,0,0,0,0,35.833,0,40,3.333,0,0,0,0,0
5466179,DB16_SHGCNCT_S001_S001_T001_0321.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0.833,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,1.667,0,1.667,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,2.5,0,0,1.667,0,0,0,0,0,0,0,0,39.167,0,40,2.5,0,0,0,0,0
5466180,DB16_SHGCNCT_S001_S001_T001_0333.jpg,Doubtless bay,DB16,100,-34.890486,173.909503,North Motukawanui Island,0.833,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,3.333,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0.833,0,0,0.833,0,2.5,0,0,0,0,0,0,24.167,0,53.333,2.5,0,0,0,0,0
5483483,DB19_SHGCNCT_S001_S001_T001_0020.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,4.167,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0.833,0,0,0,0,0,0,0,0,0,0,0,58.333,0,29.167,4.167,0,0,0,0,0
5483484,DB19_SHGCNCT_S001_S001_T001_0070.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,0,0,0,0,0,0,0,0,0,2.5,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0.833,3.333,0,0,0,0,3.333,0,0.833,0,0,0,0,38.333,0,40,4.167,0,0,0,0,0
5483485,DB19_SHGCNCT_S001_S001_T001_0083.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,0.833,0,0,0,0,0,0,0,0,1.667,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0.833,0,0,0,0,3.333,0,0,0,0,0,0,37.5,0,46.667,3.333,0,0,0,0,0
5483486,DB19_SHGCNCT_S001_S001_T001_0121.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,31.667,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,23.333,0,24.167,18.333,0,0,0,0,0
5483487,DB19_SHGCNCT_S001_S001_T001_0179.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,16.667,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,2.5,0,0,0,0,1.667,0,2.5,0,0,0,0,27.5,0,20,16.667,0,0,0,0,0
5483488,DB19_SHGCNCT_S001_S001_T001_0217.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,3.333,0,0,1.667,0,2.5,0,1.667,0,0,0,0,25,0,41.667,17.5,0,0,0,0,0
5483489,DB19_SHGCNCT_S001_S001_T001_0254.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,0,0,0,0,0,0,0,11.667,0,0,0,0,0,0,3.333,0,0,0,0,1.667,0,0,0,0,0,0,55,0,19.167,1.667,0,0,0,0,0
5483490,DB19_SHGCNCT_S001_S001_T001_0276.jpg,Doubtless bay,DB19,100,-34.955083,174.01215,East Motukawanui Island,0,0,0,0,0,0,0,0,0,0.833,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1.667,0.833,0,0,0,0,0.833,0,0,0,0,0,0,41.667,0,18.333,13.333,0,0,0,0,0
